년,월,국적지역,단기체류외국인 수
2024,4,사우디아라비아,465
2024,4,산마리노,1
2024,4,상투메프린시페,2
2024,4,세네갈,37
2024,4,세르비아,94
2024,4,세르비아몬테네그로,1
2024,4,세이셸,2
2024,4,세인트루시아,5
2024,4,세인트빈센트그레나딘,1
2024,4,세인트크리스토퍼네비스,15
2024,4,소말리아,4
2024,4,솔로몬군도,5
2024,4,수단,35
2024,4,수리남,7
2024,4,스리랑카,2042
2024,4,스발바르,1
2024,4,스웨덴,618
2024,4,스위스,951
2024,4,스페인,1104
2024,4,슬로바크,150
2024,4,슬로베니아,107
2024,4,시리아,68
2024,4,시에라리온,19
2024,4,싱가포르,7957
2024,4,아랍에미리트연합,337
2024,4,아르메니아,7
2024,4,아르헨티나,392
2024,4,아이슬란드,31
2024,4,아이티,12
2024,4,아일랜드,292
2024,4,아제르바이잔,36
2024,4,아프가니스탄,75
2024,4,안도라,2
2024,4,알바니아,34
2024,4,알제리,71
2024,4,앙골라,120
2024,4,앤티카바부다,2
2024,4,에리트레아,2
2024,4,에스와티니,9
2024,4,에스토니아,85
2024,4,에콰도르,168
2024,4,에티오피아,84
2024,4,엘살바도르,23
2024,4,영국,3347
2024,4,영국외지민,85
2024,4,예멘공화국,38
2024,4,오만,52
2024,4,오스트레일리아,7549
2024,4,오스트리아,437
2024,4,온두라스,47
2024,4,요르단,103
2024,4,우간다,62
2024,4,우루과이,30
2024,4,우즈베키스탄,5383
2024,4,우크라이나,348
2024,4,유고슬라비아,1
2024,4,이라크,174
2024,4,이란,777
2024,4,이스라엘,569
2024,4,이집트,413
2024,4,이탈리아,2112
2024,4,인도,3243
2024,4,인도네시아,8265
2024,4,일본,25323
2024,4,자메이카,31
2024,4,자이르,7
2024,4,잠비아,40
2024,4,적도기니,2
2024,4,조지아,33
2024,4,중국,121533
2024,4,중앙아프리카공화국,7
2024,4,지부티,5
2024,4,짐바브웨,33
2024,4,차드,1
2024,4,체코,314
2024,4,칠레,261
2024,4,카메룬,51
2024,4,카보베르데,3
2024,4,카자흐스탄,12016
2024,4,카타르,68
2024,4,캄보디아,3649
2024,4,캐나다,8937
2024,4,케냐,83
2024,4,코모로,4
2024,4,코소보,4
2024,4,코스타리카,76
2024,4,코트디부아르,47
2024,4,콜롬비아,351
2024,4,콩고,11
2024,4,콩고민주공화국,31
2024,4,쿠바,4
2024,4,쿠웨이트,117
2024,4,크로아티아,116
2024,4,키르기즈,945
2024,4,키리바시,3
2024,4,키프로스,49
2024,4,타이,155342
2024,4,타이완,16302
2024,4,타지키스탄,1176
2024,4,탄자니아,55
2024,4,토고,8
2024,4,통가,7
2024,4,투르크메니스탄,208
2024,4,투발루,2
2024,4,튀니지,91
2024,4,튀르키예,1639
2024,4,트리니다드토바고,17
2024,4,티모르민주공화국,307
2024,4,파나마,40
2024,4,파라과이,154
2024,4,파키스탄,2565
2024,4,파푸아뉴기니,16
2024,4,팔라우,7
2024,4,팔레스타인,11
2024,4,페루,596
2024,4,포르투갈,328
2024,4,폴란드,1620
2024,4,프랑스,7992
2024,4,피지,32
2024,4,핀란드,271
2024,4,필리핀,15297
2024,4,한국계중국인,9732
2024,4,헝가리,200
2024,4,홍콩,6252
2024,4,홍콩거주난민,14
2024,5,가나,321
2024,5,가봉,12
2024,5,가이아나,1
2024,5,감비아,7
2024,5,과테말라,56
2024,5,교황청,1
2024,5,국적불명,9
2024,5,국제연합,16
2024,5,국제연합 전문기구,4
2024,5,그레나다,2
2024,5,그리스,49
2024,5,기니,11
2024,5,기니비사우,4
2024,5,나우루,3
2024,5,나이지리아,345
2024,5,남아프리카공화국,235
2024,5,네덜란드,458
2024,5,네팔,2142
2024,5,노르웨이,94
2024,5,뉴질랜드,877
2024,5,니제르,2
2024,5,니카라과,12
2024,5,덴마크,121
2024,5,도미니카공화국,53
2024,5,도미니카연방,6
2024,5,독일,1573
2024,5,라오스,2500
2024,5,라이베리아,52
2024,5,라트비아,29
2024,5,러시아(연방),11917
2024,5,레바논,12
2024,5,레소토,1
2024,5,루마니아,95
2024,5,룩셈부르크,6
2024,5,르완다,17
2024,5,리비아,162
2024,5,리투아니아,47
2024,5,리히텐슈타인,2
2024,5,마다가스카르,10
2024,5,마샬군도,22
2024,5,마카오,63
2024,5,말라위,4
2024,5,말레이시아,3504
2024,5,말리,22
2024,5,멕시코,398
2024,5,모로코,176
2024,5,모리셔스,13
2024,5,모리타니,4
2024,5,모잠비크,7
2024,5,몬테네그로,4
2024,5,몰도바,14
2024,5,몰타,19
2024,5,몽골,18276
2024,5,무국적,31
2024,5,미국,78372
2024,5,미얀마,2268
2024,5,미이크로네시아,14
2024,5,바누아투,5
2024,5,바레인,6
2024,5,바베이도스,1
2024,5,바하마,2
2024,5,방글라데시,3403
2024,5,베냉,9
2024,5,베네수엘라,72
2024,5,베트남,49813
2024,5,벨기에,178
2024,5,벨라루스,45
2024,5,벨리즈,2
2024,5,보스니아-헤르체고비나,3
2024,5,보츠와나,5
2024,5,볼리비아,22
2024,5,부룬디,35
2024,5,부르키나파소,8
2024,5,부탄,6
2024,5,북마케도니아,4
2024,5,불가리아,31
2024,5,브라질,777
2024,5,브루나이,23
2024,5,사모아,8
2024,5,사우디아라비아,155
2024,5,산마리노,1
2024,5,상투메프린시페,2
2024,5,세네갈,20
2024,5,세르비아,15
2024,5,세르비아몬테네그로,1
2024,5,세이셸,1
2024,5,세인트루시아,2
2024,5,세인트크리스토퍼네비스,8
2024,5,소말리아,4
2024,5,솔로몬군도,1
2024,5,수단,37
2024,5,수리남,6
2024,5,스리랑카,2114
2024,5,스발바르,1
2024,5,스웨덴,192
2024,5,스위스,275
2024,5,스페인,304
2024,5,슬로바크,40
2024,5,슬로베니아,24
2024,5,시리아,58
2024,5,시에라리온,11
2024,5,싱가포르,1256
2024,5,아랍에미리트연합,205
2024,5,아르메니아,5
2024,5,아르헨티나,294
2024,5,아이슬란드,6
2024,5,아이티,11
2024,5,아일랜드,120
2024,5,아제르바이잔,20
2024,5,아프가니스탄,62
2024,5,알바니아,22
2024,5,알제리,49
2024,5,앙골라,9
2024,5,앤티카바부다,3
2024,5,에리트레아,2
2024,5,에스와티니,17
2024,5,에스토니아,18
2024,5,에콰도르,84
2024,5,에티오피아,57
2024,5,엘살바도르,17
2024,5,영국,1291
2024,5,영국외지민,13
2024,5,예멘공화국,30
2024,5,오만,7
2024,5,오스트레일리아,3265
2024,5,오스트리아,104
2024,5,온두라스,28
2024,5,요르단,108
2024,5,우간다,61
2024,5,우루과이,21
2024,5,우즈베키스탄,4344
2024,5,우크라이나,155
2024,5,유고슬라비아,1
2024,5,이라크,141
2024,5,이란,715
2024,5,이스라엘,148
2024,5,이집트,334
2024,5,이탈리아,452
2024,5,인도,2134
2024,5,인도네시아,5014
2024,5,일본,4807
2024,5,자메이카,24
2024,5,자이르,7
2024,5,잠비아,25
2024,5,적도기니,1
2024,5,조지아,21
2024,5,중국,72540
2024,5,중앙아프리카공화국,7
2024,5,지부티,3
2024,5,짐바브웨,32
2024,5,체코,70
2024,5,칠레,145
2024,5,카메룬,45
2024,5,카보베르데,1
2024,5,카자흐스탄,11096
2024,5,카타르,46
2024,5,캄보디아,3302
2024,5,캐나다,4791
2024,5,케냐,51
2024,5,코소보,3
2024,5,코스타리카,46
2024,5,코트디부아르,50
2024,5,콜롬비아,206
2024,5,콩고,10
2024,5,콩고민주공화국,29
2024,5,쿠바,3
2024,5,쿠웨이트,21
2024,5,크로아티아,36
2024,5,키르기즈,764
2024,5,키리바시,1
2024,5,키프로스,15
2024,5,타이,148424
2024,5,타이완,1787
2024,5,타지키스탄,946
2024,5,탄자니아,65
2024,5,토고,6
2024,5,통가,4
2024,5,투르크메니스탄,200
2024,5,투발루,1
2024,5,튀니지,59
2024,5,튀르키예,1050
2024,5,트리니다드토바고,8
2024,5,티모르민주공화국,254
2024,5,파나마,19
2024,5,파라과이,131
2024,5,파키스탄,2491
2024,5,파푸아뉴기니,8
2024,5,팔라우,10
2024,5,팔레스타인,8
2024,5,페루,480
2024,5,포르투갈,107
2024,5,폴란드,297
2024,5,프랑스,2049
2024,5,피지,27
2024,5,핀란드,105
2024,5,필리핀,11406
2024,5,한국계중국인,7536
2024,5,헝가리,66
2024,5,홍콩,686
2024,5,홍콩거주난민,13
